https://twitter.com/imjosegomez,imjosegomez,1079215709811630080,Jose Gomez,https://pbs.twimg.com/profile_images/1201367931810172928/1vCBB_22_normal.jpg,https://pbs.twimg.com/profile_banners/1079215709811630080/1576028212,"uchicago c/o 2024, baby!",,Sun Dec 30 03:20:50 +0000 2018,14,117,263,https://twitter.com/Princeton,2020-05-02T05:15:12.887Z,,
https://twitter.com/michelenicola33,michelenicola33,897544541691142144,Michael N Colella,https://pbs.twimg.com/profile_images/1187549589047525376/pKTSczmP_normal.jpg,https://pbs.twimg.com/profile_banners/897544541691142144/1571980398,Design Thinking | Analytics | Tech | Data Science | Polyglot | World Explorer | Dual Citizen 🇮🇹🇺🇸| University of Chicago | Northwestern,"Chicago, IL",Tue Aug 15 19:44:29 +0000 2017,14,251,419,https://twitter.com/Princeton,2020-05-02T05:15:48.896Z,https://t.co/WutAXxhdsC,
https://twitter.com/mesmeraldina46,mesmeraldina46,822901420106125313,Marina Castro,https://pbs.twimg.com/profile_images/1086028690524389377/4jwg8zRG_normal.jpg,https://pbs.twimg.com/profile_banners/822901420106125313/1547765122,Latina UChicago Alumna. Health & fitness advocate. Data fanatic. Fighter.,"Chicago, IL",Sat Jan 21 20:19:22 +0000 2017,46,204,658,https://twitter.com/Princeton,2020-05-02T05:29:50.817Z,,
https://twitter.com/HaneenKhalid11,HaneenKhalid11,554579111,Haneen Khalid,https://pbs.twimg.com/profile_images/1033303783986606080/QSh9th1U_normal.jpg,https://pbs.twimg.com/profile_banners/554579111/1535195667,"studying international development & nuclear policy @UChicago @ObamaFoundation Scholar @Harrispolicy 
https://twitter.com/nidhaanjit,nidhaanjit,3170480538,Nidhaanjit Jain,https://pbs.twimg.com/profile_images/1215526238246383617/4KI6q1eH_normal.jpg,,Econ RA at the University of Chicago,"Chicago, Illinois ",Fri Apr 24 09:24:31 +0000 2015,142,1161,167,https://twitter.com/Princeton,2020-05-02T05:44:52.099Z,,
https://twitter.com/Beza_Desta,Beza_Desta,877614275795324928,foundi,https://pbs.twimg.com/profile_images/1228496080549142528/qJnopGNb_normal.jpg,https://pbs.twimg.com/profile_banners/877614275795324928/1563641050,Nazareth school '19 UChicago '23,Ethiopia,Wed Jun 21 19:48:43 +0000 2017,134,115,42,https://twitter.com/Princeton,2020-05-02T05:45:14.754Z,,
https://twitter.com/davidsrothman,davidsrothman,15784451,David Rothman,https://pbs.twimg.com/profile_images/829742743966593024/DrfS2f0p_normal.jpg,https://pbs.twimg.com/profile_banners/15784451/1432387091,"Hoops Guy / Quant Trader Math/Finance/Econometrics/Stat/OR/Decision_Sciences/APL. BS Wharton / MBA UChicago. Lightning Hoops Coach, Sr. Director, Board Member","East Hills, NY",Fri Aug 08 23:39:53 +0000 2008,443,3225,3510,https://twitter.com/Princeton,2020-05-02T05:45:30.728Z,,
https://twitter.com/UCDPress,UCDPress,1930306790,UCD Press,https://pbs.twimg.com/profile_images/605698697486340096/5p9Tu6eA_normal.jpg,https://pbs.twimg.com/profile_banners/1930306790/1575030499,UCD Press Publishers of the best contemporary non-fiction writing. Peer-reviewed. US representation @UChicagoPress All proposals welcome. Imprint of @ucddublin,Dublin,Thu Oct 03 10:55:52 +0000 2013,5059,4428,5237,https://twitter.com/Princeton,2020-05-02T06:00:05.040Z,https://t.co/3bLtWTk2OH,
https://twitter.com/lysmavridis,lysmavridis,1040412088383012868,Lysimachos (Lysi) Mavridis,https://pbs.twimg.com/profile_images/1162968137517719552/zJyt8NMY_normal.jpg,,"Politics and Econ! UChicago sophomore from Thessaloniki, Greece.","Chicago, IL",Fri Sep 14 01:29:06 +0000 2018,4,54,1,https://twitter.com/Princeton,2020-05-02T06:29:30.087Z,,
https://twitter.com/itarampoulous,itarampoulous,2247675439,Isaak Tarampoulous,https://pbs.twimg.com/profile_images/1239660401949847552/fPSMNBlF_normal.jpg,https://pbs.twimg.com/profile_banners/2247675439/1586938081,Curious. Passionate. Open minded. Senior biology undergraduate student at NKUA. Soon to be a DRSB graduate student at the University of Chicago.,,Sun Dec 15 19:39:52 +0000 2013,15,142,5,https://twitter.com/Princeton,2020-05-02T06:29:37.230Z,,
https://twitter.com/DiogoFerrari,DiogoFerrari,55483585,Diogo Ferrari,https://pbs.twimg.com/profile_images/1019045654457454592/nG1MjnRG_normal.jpg,,Political Scientist & Statistician. I teach Computational Social Science at the University of Chicago,,Fri Jul 10 05:43:02 +0000 2009,76,198,55,https://twitter.com/Princeton,2020-05-02T06:30:09.738Z,https://t.co/c1sLFXzDhG,
https://twitter.com/samdcbu,samdcbu,936097285,sam butler,https://pbs.twimg.com/profile_images/1256423924113571840/4annsISq_normal.jpg,https://pbs.twimg.com/profile_banners/936097285/1573441666,👹 • avid c-span watcher • toothpaste flavor: black licorice • @uchicago student • he/him/his,flavortown,Fri Nov 09 04:21:44 +0000 2012,193,1934,950,https://twitter.com/Princeton,2020-05-02T06:30:18.060Z,https://t.co/DHwfXLP0B3,
https://twitter.com/jalishajenifer,jalishajenifer,1027008709770338304,Jalisha Jenifer,https://pbs.twimg.com/profile_images/1027014724070907904/B6hA9T8o_normal.jpg,https://pbs.twimg.com/profile_banners/1027008709770338304/1533696330,"-PhD student at UChicago studying how math attitudes influence academic behaviors and outcomes.
https://twitter.com/MaggieMcInerne4,MaggieMcInerne4,980131681427435520,Maggie McInerney,https://pbs.twimg.com/profile_images/1245002985765326848/jZanYb3Y_normal.jpg,https://pbs.twimg.com/profile_banners/980131681427435520/1585666819,UChicago Volleyball ‘25 | PVA & STA Volleyball ‘21 | #teamtopspeed,,Sat Mar 31 17:16:17 +0000 2018,124,163,121,https://twitter.com/Princeton,2020-05-02T06:30:24.562Z,,
https://twitter.com/dankarasik1,dankarasik1,828086114892255233,Daniel Karasik,https://pbs.twimg.com/profile_images/1247558369117904896/d8VrQw4R_normal.jpg,,"Research @MGHMedicine @harvardmed | @UChicago ‘18, Neuroscience, Philosophy","Boston, MA",Sun Feb 05 03:41:29 +0000 2017,64,374,32,https://twitter.com/Princeton,2020-05-02T06:44:37.071Z,https://t.co/fvrbdQI474,
https://twitter.com/jillian_amsler,jillian_amsler,1015318886709899266,jillian,https://pbs.twimg.com/profile_images/1229118167051579392/kKC7CnJ0_normal.jpg,https://pbs.twimg.com/profile_banners/1015318886709899266/1579112392,uchicago volleyball 2024!♥️,"Nashville, TN",Fri Jul 06 19:37:41 +0000 2018,35,192,42,https://twitter.com/Princeton,2020-05-02T06:44:57.508Z,,
https://twitter.com/noahbball1,noahbball1,627097356,Noah Tesfaye,https://pbs.twimg.com/profile_images/1040422709413404672/T1VpoDz3_normal.jpg,https://pbs.twimg.com/profile_banners/627097356/1409517710,Columnist @chicagomaroon | Barista @harper_cafe | Prev @lahstalon @latc | @NABJ JSHOP Alum | 🇪🇹🇪🇷 | UChicago '23,"Silicon Valley, CA",Thu Jul 05 03:36:01 +0000 2012,274,961,5674,https://twitter.com/Princeton,2020-05-02T06:45:42.090Z,https://t.co/634WuVNTlV,
https://twitter.com/ishanbanerjee,ishanbanerjee,102039586,Ishan Banerjee,https://pbs.twimg.com/profile_images/982532245662642176/FKKjtg4-_normal.jpg,https://pbs.twimg.com/profile_banners/102039586/1537122283,"Average views from @Harrispolicy @UChicago | Economist | Climate, Patents, Markets and Regulation","Chicago, IL",Tue Jan 05 11:48:26 +0000 2010,113,1631,217,https://twitter.com/Princeton,2020-05-02T06:59:20.570Z,,
